date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d
2024-12-17,2454,9362088,13364542220,1390.0,1445.0,1390.0,1425.0,40.0,18088,0.028880866425992746,0.05555555555555558,0.10894941634241251
2024-12-18,2454,6198374,8798918600,1430.0,1430.0,1405.0,1420.0,-5.0,9091,-0.0035087719298245723,0.051851851851851816,0.11372549019607847
2024-12-19,2454,6719997,9496773480,1400.0,1430.0,1395.0,1420.0,0.0,10465,0.0,0.02898550724637672,0.12252964426877466
2024-12-20,2454,5731484,8030795624,1420.0,1425.0,1390.0,1390.0,-30.0,8536,-0.021126760563380254,-0.014184397163120588,0.06106870229007644
2024-12-23,2454,4417200,6243376090,1405.0,1425.0,1400.0,1410.0,20.0,6948,0.014388489208633004,0.018050541516245522,0.1015625
2024-12-24,2454,3278608,4639180175,1430.0,1430.0,1405.0,1405.0,-5.0,5156,-0.0035460992907800915,-0.01403508771929829,0.09765625
2024-12-25,2454,2449652,3471607295,1420.0,1430.0,1410.0,1410.0,5.0,4418,0.003558718861210064,-0.007042253521126751,0.1279999999999999
2024-12-26,2454,2448448,3484465905,1420.0,1430.0,1415.0,1420.0,10.0,4902,0.007092198581560183,0.0,0.13147410358565748
2024-12-27,2454,2406377,3443523815,1420.0,1440.0,1420.0,1430.0,10.0,5985,0.007042253521126751,0.02877697841726623,0.1394422310756973
2024-12-30,2454,2890276,4117831075,1430.0,1435.0,1420.0,1420.0,-10.0,5362,-0.006993006993006978,0.007092198581560183,0.08396946564885499
2024-12-31,2454,3371199,4756664780,1410.0,1425.0,1400.0,1415.0,-5.0,7737,-0.0035211267605633756,0.007117437722419906,0.07604562737642584
2025-01-02,2454,7374055,10011026495,1395.0,1400.0,1335.0,1350.0,0.0,26063,-0.04593639575971731,-0.04255319148936165,0.022727272727272707
2025-01-03,2454,6413343,8684840857,1365.0,1370.0,1335.0,1365.0,15.0,10151,0.011111111111111072,-0.03873239436619713,0.030188679245283012
2025-01-06,2454,7760498,10980061110,1390.0,1425.0,1390.0,1425.0,60.0,14520,0.04395604395604402,-0.0034965034965035446,0.09195402298850586
2025-01-07,2454,13043149,19029056158,1445.0,1500.0,1415.0,1490.0,65.0,27139,0.04561403508771922,0.04929577464788726,0.12452830188679243
2025-01-08,2454,11341648,16799397207,1500.0,1500.0,1460.0,1470.0,-20.0,19669,-0.01342281879194629,0.03886925795053009,0.0888888888888888
2025-01-09,2454,7283127,10619853655,1470.0,1480.0,1440.0,1440.0,-30.0,14596,-0.020408163265306145,0.06666666666666665,0.06666666666666665
2025-01-10,2454,7456378,10977244936,1460.0,1495.0,1445.0,1465.0,25.0,12703,0.01736111111111116,0.07326007326007322,0.061594202898550776
2025-01-13,2454,10467556,14785600300,1435.0,1460.0,1385.0,1390.0,-75.0,30506,-0.05119453924914674,-0.024561403508771895,-0.014184397163120588
2025-01-14,2454,5672581,7934393535,1385.0,1415.0,1380.0,1400.0,10.0,10105,0.007194244604316502,-0.06040268456375841,0.010830324909747224
2025-01-15,2454,6608704,9392555305,1390.0,1445.0,1390.0,1420.0,20.0,9999,0.014285714285714235,-0.03401360544217691,-0.0035087719298245723
2025-01-16,2454,7526306,10959335965,1450.0,1470.0,1430.0,1460.0,40.0,12053,0.028169014084507005,0.01388888888888884,0.028169014084507005
2025-01-17,2454,5593733,8016913060,1450.0,1455.0,1420.0,1430.0,-30.0,8875,-0.020547945205479423,-0.023890784982935176,0.007042253521126751
2025-01-20,2454,4054089,5848835115,1425.0,1455.0,1425.0,1445.0,15.0,6526,0.010489510489510412,0.03956834532374098,0.03956834532374098
2025-01-21,2454,4729517,6929917275,1440.0,1475.0,1435.0,1465.0,20.0,9236,0.01384083044982698,0.046428571428571486,0.03900709219858145
2025-01-22,2454,6939769,10271774681,1480.0,1495.0,1465.0,1465.0,0.0,11316,0.0,0.03169014084507049,0.04270462633451966
2025-02-03,2454,19472385,28977442706,1420.0,1525.0,1415.0,1500.0,35.0,28334,0.023890784982935065,0.027397260273972712,0.06382978723404253
2025-02-04,2454,8418410,12648914715,1510.0,1530.0,1480.0,1490.0,-10.0,18290,-0.00666666666666671,0.04195804195804187,0.04929577464788726
2025-02-05,2454,9272623,14081050805,1505.0,1530.0,1490.0,1525.0,35.0,13028,0.02348993288590595,0.05536332179930792,0.06643356643356646
2025-02-06,2454,9633472,14822104932,1530.0,1570.0,1520.0,1525.0,0.0,17483,0.0,0.04095563139931735,0.073943661971831
2025-02-07,2454,7062069,10728691173,1525.0,1530.0,1505.0,1525.0,0.0,11358,0.0,0.04095563139931735,0.07773851590106018
2025-02-10,2454,9291243,13801284039,1505.0,1510.0,1475.0,1480.0,-45.0,19899,-0.02950819672131144,-0.013333333333333308,0.09629629629629632
2025-02-11,2454,8734703,13207679005,1490.0,1530.0,1490.0,1510.0,30.0,11192,0.020270270270270174,0.01342281879194629,0.1062271062271063
2025-02-12,2454,8078186,12184246270,1530.0,1540.0,1480.0,1485.0,-25.0,21212,-0.01655629139072845,-0.02622950819672132,0.042105263157894646
2025-02-13,2454,4801436,7239919170,1495.0,1520.0,1485.0,1520.0,35.0,7853,0.023569023569023573,-0.003278688524590123,0.020134228187919545
2025-02-14,2454,4867021,7398870815,1515.0,1535.0,1505.0,1505.0,-15.0,8554,-0.009868421052631526,-0.013114754098360604,0.023809523809523725
2025-02-17,2454,8095856,12386691075,1515.0,1545.0,1510.0,1545.0,40.0,11050,0.02657807308970095,0.04391891891891886,0.07291666666666674
2025-02-18,2454,5461888,8359528915,1550.0,1550.0,1520.0,1535.0,-10.0,8901,-0.006472491909385147,0.01655629139072845,0.04778156996587035
2025-02-19,2454,4710329,7242322405,1535.0,1545.0,1525.0,1540.0,5.0,7304,0.0032573289902280145,0.03703703703703698,0.1079136690647482
2025-02-20,2454,7150167,10837847830,1545.0,1545.0,1500.0,1500.0,-40.0,19681,-0.025974025974025983,-0.013157894736842146,0.0714285714285714
2025-02-21,2454,5756665,8675140570,1500.0,1525.0,1490.0,1510.0,10.0,8561,0.006666666666666599,0.0033222591362125353,0.06338028169014076
2025-02-24,2454,6497488,9923578445,1500.0,1545.0,1495.0,1545.0,35.0,9834,0.023178807947019875,0.0,0.05821917808219168
2025-02-25,2454,8502805,13096692819,1525.0,1560.0,1510.0,1550.0,5.0,13187,0.003236245954692629,0.009771986970684043,0.08391608391608396
2025-02-26,2454,8063842,12531654210,1555.0,1575.0,1525.0,1560.0,10.0,12099,0.006451612903225712,0.01298701298701288,0.0795847750865053
2025-02-27,2454,12022234,18461918925,1555.0,1575.0,1515.0,1515.0,-45.0,19253,-0.028846153846153855,0.010000000000000009,0.03412969283276457
2025-03-03,2454,11544405,17065859785,1490.0,1495.0,1465.0,1470.0,-45.0,30460,-0.02970297029702973,-0.026490066225165587,0.0034129692832765013
2025-03-04,2454,8330012,12336290155,1435.0,1510.0,1435.0,1505.0,35.0,15675,0.023809523809523725,-0.02588996763754048,0.0033333333333334103
2025-03-05,2454,6674087,10051018845,1505.0,1530.0,1490.0,1505.0,0.0,10556,0.0,-0.029032258064516148,0.010067114093959662
2025-03-06,2454,3240661,4847368380,1505.0,1510.0,1485.0,1495.0,-10.0,8829,-0.006644518272425293,-0.04166666666666663,-0.01967213114754096
2025-03-07,2454,5873135,8612824705,1475.0,1485.0,1450.0,1465.0,-30.0,22901,-0.02006688963210701,-0.03300330033003296,-0.03934426229508192
2025-03-10,2454,10835218,15344073454,1450.0,1460.0,1395.0,1395.0,-70.0,45490,-0.04778156996587035,-0.05102040816326525,-0.08524590163934431
2025-03-11,2454,10487926,14267901375,1320.0,1390.0,1320.0,1385.0,-10.0,25009,-0.007168458781361964,-0.07973421926910296,-0.06418918918918914
2025-03-12,2454,8365942,11777174615,1375.0,1425.0,1375.0,1410.0,25.0,12826,0.018050541516245522,-0.06312292358803984,-0.06622516556291391
2025-03-13,2454,7308998,10304679577,1430.0,1440.0,1390.0,1390.0,-20.0,12805,-0.014184397163120588,-0.07023411371237454,-0.06397306397306401
2025-03-14,2454,7265400,10227486165,1400.0,1430.0,1390.0,1400.0,10.0,8879,0.007194244604316502,-0.04436860068259385,-0.07894736842105265
2025-03-17,2454,5027826,7174512270,1415.0,1440.0,1415.0,1425.0,25.0,8244,0.017857142857142794,0.021505376344086002,-0.05315614617940201
2025-03-18,2454,10558598,15597290320,1450.0,1500.0,1445.0,1475.0,50.0,16566,0.03508771929824572,0.06498194945848379,-0.04530744336569581
2025-03-19,2454,8043123,11933903510,1500.0,1515.0,1460.0,1465.0,-10.0,12703,-0.006779661016949157,0.03900709219858145,-0.0456026058631922
2025-03-20,2454,6559527,9745443875,1495.0,1500.0,1465.0,1485.0,20.0,9855,0.013651877133105783,0.06834532374100721,-0.0357142857142857
2025-03-21,2454,4914917,7303573220,1495.0,1500.0,1475.0,1480.0,-5.0,7474,-0.0033670033670033517,0.05714285714285716,-0.013333333333333308
2025-03-24,2454,4129520,6168251990,1500.0,1505.0,1480.0,1480.0,0.0,7655,0.0,0.03859649122807007,-0.019867549668874163
2025-03-25,2454,8622310,13173707790,1505.0,1540.0,1505.0,1525.0,45.0,20948,0.030405405405405483,0.03389830508474567,-0.012944983818770184
2025-03-26,2454,4039361,6153186695,1535.0,1540.0,1515.0,1515.0,-10.0,6644,-0.006557377049180357,0.03412969283276457,-0.022580645161290325
2025-03-27,2454,4922392,7343806075,1500.0,1510.0,1480.0,1485.0,-30.0,10365,-0.01980198019801982,0.0,-0.04807692307692313
2025-03-28,2454,4752661,6988697440,1470.0,1495.0,1455.0,1465.0,-20.0,13110,-0.013468013468013518,-0.010135135135135087,-0.03300330033003296
2025-03-31,2454,8456107,11888354050,1420.0,1440.0,1390.0,1390.0,-75.0,27974,-0.05119453924914674,-0.060810810810810856,-0.05442176870748294
2025-04-01,2454,6663880,9603895550,1410.0,1460.0,1410.0,1460.0,70.0,12331,0.050359712230215736,-0.042622950819672156,-0.029900332225913595
2025-04-02,2454,4680070,6764240810,1460.0,1460.0,1435.0,1435.0,-25.0,8403,-0.017123287671232834,-0.05280528052805278,-0.046511627906976716
2025-04-07,2454,2148387,2782161165,1295.0,1295.0,1295.0,1295.0,-140.0,14866,-0.09756097560975607,-0.12794612794612792,-0.13377926421404684
2025-04-08,2454,19252718,24229978295,1255.0,1300.0,1225.0,1260.0,-35.0,40100,-0.027027027027026973,-0.13993174061433444,-0.13993174061433444
2025-04-09,2454,20017897,24055879685,1250.0,1255.0,1140.0,1185.0,-75.0,51334,-0.059523809523809534,-0.14748201438848918,-0.15053763440860213
2025-04-10,2454,2039439,2651270700,1300.0,1300.0,1300.0,1300.0,115.0,4416,0.09704641350210963,-0.1095890410958904,-0.06137184115523464
2025-04-11,2454,17343947,23239311570,1280.0,1395.0,1250.0,1385.0,85.0,30417,0.06538461538461537,-0.03484320557491294,-0.01773049645390068
2025-04-14,2454,12977957,18237704555,1410.0,1425.0,1385.0,1400.0,15.0,20591,0.010830324909747224,0.08108108108108114,0.007194244604316502
2025-04-15,2454,6829960,9519040535,1405.0,1415.0,1375.0,1385.0,-15.0,14509,-0.010714285714285676,0.0992063492063493,-0.010714285714285676
2025-04-16,2454,5794610,7967862075,1370.0,1385.0,1365.0,1365.0,-20.0,12242,-0.014440433212996373,0.1518987341772151,-0.04210526315789476
2025-04-17,2454,6954102,9290936420,1340.0,1350.0,1315.0,1340.0,-25.0,15307,-0.01831501831501836,0.03076923076923066,-0.09152542372881356
2025-04-18,2454,3602072,4917730681,1350.0,1380.0,1345.0,1365.0,25.0,7330,0.018656716417910557,-0.014440433212996373,-0.06825938566552903
2025-04-21,2454,3123347,4194210360,1355.0,1355.0,1325.0,1345.0,-20.0,8010,-0.0146520146520146,-0.03928571428571426,-0.09427609427609429
2025-04-22,2454,5199584,6872585530,1330.0,1355.0,1300.0,1300.0,-45.0,19179,-0.03345724907063197,-0.06137184115523464,-0.1216216216216216
2025-04-23,2454,6303810,8563742601,1340.0,1375.0,1340.0,1370.0,70.0,10866,0.05384615384615388,0.00366300366300365,-0.07432432432432434
2025-04-24,2454,6331633,8522102810,1375.0,1375.0,1325.0,1330.0,-40.0,13936,-0.029197080291970767,-0.007462686567164201,-0.12786885245901636
2025-04-25,2454,7381768,10192478505,1375.0,1390.0,1370.0,1380.0,50.0,13014,0.03759398496240607,0.01098901098901095,-0.08910891089108908
2025-04-28,2454,5546486,7564477485,1385.0,1390.0,1350.0,1350.0,-30.0,13530,-0.021739130434782594,0.0037174721189590088,-0.09090909090909094
2025-04-29,2454,5933337,8045158791,1350.0,1370.0,1335.0,1370.0,20.0,10386,0.014814814814814836,0.05384615384615388,-0.06484641638225253
2025-04-30,2454,5687722,7714260515,1370.0,1370.0,1350.0,1350.0,-20.0,9806,-0.014598540145985384,-0.014598540145985384,-0.02877697841726623
2025-05-02,2454,17916167,23509378545,1370.0,1370.0,1290.0,1300.0,-50.0,64942,-0.03703703703703709,-0.022556390977443663,-0.1095890410958904
2025-05-05,2454,7473805,9747478020,1310.0,1335.0,1290.0,1295.0,-5.0,16819,-0.0038461538461538325,-0.061594202898550776,-0.09756097560975607
2025-05-06,2454,7890120,10117638665,1295.0,1300.0,1275.0,1280.0,-15.0,25321,-0.01158301158301156,-0.051851851851851816,-0.01158301158301156
2025-05-07,2454,6119782,7833289070,1285.0,1300.0,1265.0,1275.0,-5.0,14950,-0.00390625,-0.06934306569343063,0.011904761904761862
2025-05-08,2454,6304556,8138686536,1285.0,1305.0,1275.0,1290.0,15.0,11702,0.0117647058823529,-0.0444444444444444,0.08860759493670889
2025-05-09,2454,6740443,8816540890,1295.0,1325.0,1280.0,1325.0,35.0,11794,0.027131782945736482,0.019230769230769162,0.019230769230769162
2025-05-12,2454,5353789,7050780685,1320.0,1325.0,1305.0,1315.0,-10.0,12850,-0.007547169811320753,0.015444015444015413,-0.05054151624548742
2025-05-13,2454,10308570,13956016690,1350.0,1365.0,1345.0,1355.0,40.0,17085,0.03041825095057038,0.05859375,-0.03214285714285714
2025-05-14,2454,6786896,9238538490,1370.0,1375.0,1345.0,1360.0,5.0,12709,0.0036900369003689537,0.06666666666666665,-0.018050541516245522
2025-05-15,2454,5860573,8027559070,1365.0,1380.0,1350.0,1370.0,10.0,11993,0.007352941176470562,0.0620155038759691,0.00366300366300365
2025-05-16,2454,3651046,4984158740,1365.0,1375.0,1360.0,1365.0,-5.0,7619,-0.0036496350364964014,0.030188679245283012,0.018656716417910557
2025-05-19,2454,7591783,10048326155,1345.0,1350.0,1310.0,1310.0,-55.0,25404,-0.04029304029304026,-0.0038022813688213253,-0.04029304029304026
2025-05-20,2454,5952630,7911812063,1330.0,1350.0,1315.0,1315.0,5.0,9616,0.003816793893129722,-0.029520295202952074,-0.022304832713754608
2025-05-21,2454,4523644,6053389365,1325.0,1345.0,1320.0,1340.0,25.0,8676,0.019011406844106515,-0.014705882352941124,0.03076923076923066
2025-05-22,2454,3388750,4503198930,1325.0,1340.0,1320.0,1325.0,-15.0,6631,-0.011194029850746245,-0.03284671532846717,-0.03284671532846717
2025-05-23,2454,4462357,5879825325,1335.0,1340.0,1310.0,1315.0,-10.0,11447,-0.007547169811320753,-0.03663003663003661,-0.011278195488721776
2025-05-26,2454,7955667,10251122085,1305.0,1305.0,1275.0,1280.0,-35.0,29930,-0.026615969581749055,-0.022900763358778664,-0.07246376811594202
2025-05-27,2454,6608314,8471750200,1280.0,1290.0,1270.0,1280.0,0.0,11687,0.0,-0.026615969581749055,-0.051851851851851816
2025-05-28,2454,8817184,11272137395,1300.0,1305.0,1270.0,1280.0,0.0,17752,0.0,-0.04477611940298509,-0.06569343065693434
2025-05-29,2454,20205556,25707789050,1285.0,1305.0,1260.0,1260.0,-20.0,16151,-0.015625,-0.049056603773584895,-0.06666666666666665
2025-06-02,2454,11219790,14031392770,1250.0,1270.0,1230.0,1260.0,0.0,31804,0.0,-0.041825095057034245,-0.03076923076923077
2025-06-03,2454,5807284,7420084345,1270.0,1290.0,1265.0,1275.0,15.0,9345,0.011904761904761862,-0.00390625,-0.015444015444015413
2025-06-04,2454,10763483,13687995446,1280.0,1290.0,1260.0,1275.0,0.0,18189,0.0,-0.00390625,-0.00390625
2025-06-05,2454,16144910,20131853280,1260.0,1265.0,1235.0,1245.0,-30.0,40568,-0.02352941176470591,-0.02734375,-0.02352941176470591
2025-06-06,2454,10993646,13938119745,1250.0,1280.0,1245.0,1280.0,35.0,14901,0.028112449799196693,0.015873015873015817,-0.007751937984496138
2025-06-09,2454,8132095,10447196795,1290.0,1300.0,1275.0,1285.0,5.0,11268,0.00390625,0.01984126984126977,-0.030188679245283012
2025-06-10,2454,11936093,15779324090,1300.0,1335.0,1300.0,1335.0,50.0,22546,0.03891050583657596,0.04705882352941182,0.015209125475285079
2025-06-11,2454,12029172,15853485250,1340.0,1345.0,1305.0,1315.0,-20.0,18471,-0.014981273408239737,0.031372549019607954,-0.029520295202952074
2025-06-12,2454,11678446,15047244306,1300.0,1305.0,1280.0,1285.0,-30.0,21736,-0.02281368821292773,0.032128514056224855,-0.05514705882352944
2025-06-13,2454,9534606,11970931370,1255.0,1265.0,1250.0,1250.0,-35.0,30652,-0.027237354085603127,-0.0234375,-0.08759124087591241
2025-06-16,2454,4284348,5390193035,1260.0,1270.0,1250.0,1255.0,5.0,9567,0.0040000000000000036,-0.023346303501945553,-0.08058608058608063
2025-06-17,2454,5831116,7402810590,1260.0,1280.0,1260.0,1275.0,20.0,9090,0.015936254980079667,-0.0449438202247191,-0.026717557251908386
2025-06-18,2454,5972295,7641957995,1265.0,1290.0,1260.0,1285.0,10.0,8699,0.007843137254901933,-0.02281368821292773,-0.02281368821292773
2025-06-19,2454,4944842,6299243825,1280.0,1285.0,1265.0,1265.0,-20.0,8887,-0.015564202334630295,-0.015564202334630295,-0.05597014925373134
2025-06-20,2454,5606034,7025571340,1265.0,1275.0,1245.0,1250.0,-15.0,11914,-0.011857707509881465,0.0,-0.05660377358490565
2025-06-23,2454,4528761,5656629495,1230.0,1260.0,1225.0,1255.0,5.0,9235,0.0040000000000000036,0.0,-0.04562737642585546
2025-06-24,2454,4576079,5812811295,1275.0,1285.0,1260.0,1270.0,15.0,7391,0.01195219123505975,-0.0039215686274509665,-0.0078125
2025-06-25,2454,6418795,8295907405,1280.0,1300.0,1280.0,1295.0,25.0,12246,0.019685039370078705,0.0077821011673151474,0.01171875
2025-06-26,2454,5312078,6868062225,1295.0,1300.0,1285.0,1290.0,-5.0,8462,-0.0038610038610038533,0.01976284584980248,0.0078125
2025-06-27,2454,5979958,7704618190,1285.0,1300.0,1280.0,1285.0,-5.0,8692,-0.003875968992248069,0.028000000000000025,0.01984126984126977
2025-06-30,2454,7970814,10093427225,1290.0,1300.0,1250.0,1250.0,-35.0,14769,-0.027237354085603127,-0.003984063745019917,-0.007936507936507908
2025-07-01,2454,8803695,11339208385,1265.0,1305.0,1265.0,1275.0,25.0,14818,0.020000000000000018,0.003937007874015741,0.0
2025-07-02,2454,7261051,9385839060,1295.0,1300.0,1275.0,1295.0,20.0,10333,0.015686274509803866,0.0,0.015686274509803866
2025-07-03,2454,11872297,15207103239,1300.0,1300.0,1270.0,1270.0,0.0,14481,-0.019305019305019266,-0.015503875968992276,0.02008032128514059
2025-07-04,2454,7363385,9540997340,1290.0,1305.0,1285.0,1290.0,20.0,12605,0.015748031496062964,0.0038910505836575737,0.0078125
2025-07-07,2454,4549857,5848904360,1300.0,1300.0,1280.0,1280.0,-10.0,8070,-0.007751937984496138,0.02400000000000002,-0.0038910505836575737
2025-07-08,2454,3658204,4652919095,1280.0,1280.0,1265.0,1270.0,-10.0,8411,-0.0078125,-0.0039215686274509665,-0.048689138576779034
2025-07-09,2454,14460572,19300327670,1280.0,1360.0,1280.0,1355.0,85.0,35957,0.06692913385826782,0.04633204633204624,0.03041825095057038
2025-07-10,2454,12339983,17085260139,1375.0,1400.0,1360.0,1400.0,45.0,27552,0.03321033210332103,0.10236220472440949,0.08949416342412442
2025-07-11,2454,10428598,14673505330,1405.0,1420.0,1390.0,1420.0,20.0,20428,0.014285714285714235,0.10077519379844957,0.1359999999999999
2025-07-14,2454,6067428,8449999917,1410.0,1410.0,1385.0,1385.0,-35.0,13304,-0.02464788732394363,0.08203125,0.10358565737051784
2025-07-15,2454,4659162,6487157908,1385.0,1405.0,1380.0,1395.0,10.0,9562,0.0072202166064982976,0.09842519685039375,0.09411764705882364
2025-07-16,2454,6099561,8586546210,1395.0,1415.0,1395.0,1410.0,15.0,10661,0.010752688172043001,0.040590405904058935,0.09727626459143979
2025-07-17,2454,5516070,7701353575,1405.0,1420.0,1385.0,1390.0,-20.0,11502,-0.014184397163120588,-0.0071428571428571175,0.09881422924901195
2025-07-18,2454,5064123,7115366362,1405.0,1410.0,1400.0,1410.0,20.0,9172,0.014388489208633004,-0.007042253521126751,0.1279999999999999
2025-07-21,2454,6030920,8606380470,1415.0,1445.0,1410.0,1425.0,15.0,13361,0.010638297872340496,0.028880866425992746,0.1354581673306774
2025-07-22,2454,8242534,11871821880,1440.0,1455.0,1425.0,1430.0,5.0,17494,0.0035087719298245723,0.02508960573476693,0.12598425196850394
2025-07-23,2454,5013381,7215294292,1455.0,1455.0,1425.0,1430.0,0.0,9088,0.0,0.014184397163120588,0.10424710424710426
2025-07-24,2454,5122916,7324152830,1445.0,1450.0,1420.0,1430.0,0.0,8261,0.0,0.02877697841726623,0.10852713178294571
2025-07-25,2454,5942860,8484208399,1430.0,1445.0,1415.0,1430.0,0.0,8369,0.0,0.014184397163120588,0.11284046692607008
2025-07-28,2454,7334211,10248910780,1435.0,1440.0,1385.0,1400.0,-30.0,24540,-0.020979020979020935,-0.01754385964912286,0.1200000000000001
