date,stock_id,AccountsPayable,AccountsPayableToRelatedParties,AccountsPayableToRelatedParties_per,AccountsPayable_per,AccountsReceivableDuefromRelatedPartiesNet,AccountsReceivableDuefromRelatedPartiesNet_per,AccountsReceivableNet,AccountsReceivableNet_per,BillsReceivableNet,BillsReceivableNet_per,BondsPayable,BondsPayable_per,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplusAdditionalPaidInCapital,CapitalSurplusAdditionalPaidInCapital_per,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod_per,CapitalSurplusDonatedAssetsReceived,CapitalSurplusDonatedAssetsReceived_per,CapitalSurplusNetAssetsFromMerger,CapitalSurplusNetAssetsFromMerger_per,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,ConstructionContractReceivable,ConstructionContractReceivable_per,CurrentAssets,CurrentAssets_per,CurrentContractLiabilities,CurrentContractLiabilities_per,CurrentDerivativeFinancialLiabilitiesForHedging,CurrentDerivativeFinancialLiabilitiesForHedging_per,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,CurrentIncomeTaxAssets,CurrentIncomeTaxAssets_per,CurrentLiabilities,CurrentLiabilities_per,CurrentProvisions,CurrentProvisions_per,CurrentTaxLiabilities,CurrentTaxLiabilities_per,DeferredTaxAssets,DeferredTaxAssets_per,Equity,EquityAttributableToOwnersOfParent,EquityAttributableToOwnersOfParent_per,Equity_per,FinancialAssetsAtAmortizedCost,FinancialAssetsAtAmortizedCostNonCurrent,FinancialAssetsAtAmortizedCostNonCurrent_per,FinancialAssetsAtAmortizedCost_per,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,HedgingAinancialAssets,HedgingAinancialAssetsNonCurrent,HedgingAinancialAssetsNonCurrent_per,HedgingAinancialAssets_per,IntangibleAssets,IntangibleAssets_per,Inventories,Inventories_per,InvestmentAccountedForUsingEquityMethod,InvestmentAccountedForUsingEquityMethod_per,LegalReserve,LegalReserve_per,Liabilities,Liabilities_per,LongtermBorrowings,LongtermBorrowings_per,NonCurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,NonCurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,NoncontrollingInterests,NoncontrollingInterests_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,OrdinaryShare,OrdinaryShare_per,OtherCurrentAssets,OtherCurrentAssets_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,OtherNoncurrentAssets,OtherNoncurrentAssets_per,OtherNoncurrentLiabilities,OtherNoncurrentLiabilities_per,OtherPayables,OtherPayables_per,OtherReceivable,OtherReceivable_per,OtherReceivablesDueFromRelatedParties,OtherReceivablesDueFromRelatedParties_per,Prepayments,Prepayments_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,RightOfUseAsset,RightOfUseAsset_per,ShorttermBorrowings,ShorttermBorrowings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,UnappropriatedRetainedEarningsAaccumulatedDeficit,UnappropriatedRetainedEarningsAaccumulatedDeficit_per
2023-09-30,2317,937709147000.0,18375770000.0,0.45,23.08,24005881000.0,0.59,965052879000.0,23.75,,,238716700000.0,5.87,138629906000.0,3.41,194299877000.0,89600284000.0,2.21,4743023000.0,0.12,,,,,4.78,1208030158000.0,29.73,,,3150562974000.0,77.54,,,0.0,0.0,6484552000.0,0.16,971788000.0,0.02,,,2012985561000.0,49.54,2295991000.0,0.06,20687016000.0,0.51,19782674000.0,0.49,1687137913000.0,1484999679000.0,36.55,41.52,84201214000.0,7397299000.0,0.18,2.07,0.0,78618594000.0,1.93,0.0,1072000.0,,,0.0,50526828000.0,1.24,772292910000.0,19.01,200772188000.0,4.94,199205382000.0,4.9,2376251282000.0,58.48,48444662000.0,1.19,92769899000.0,2.28,202138234000.0,4.97,912826221000.0,22.46,363265721000.0,8.94,1483078.0,138629906000.0,3.41,1732438000.0,0.04,196798269000.0,4.84,-63459044000.0,-1.56,28349372000.0,0.7,13220035000.0,0.33,227263183000.0,5.59,67231817000.0,1.65,2379180000.0,0.06,19150873000.0,0.47,383186122000.0,9.43,1215544134000.0,29.91,41378945000.0,1.02,541868633000.0,13.34,4063389195000.0,100.0,4063389195000.0,100.0,934184544000.0,22.99
2023-12-31,2317,878934744000.0,14184424000.0,0.36,22.31,15914897000.0,0.4,856355266000.0,21.74,,,230519100000.0,5.85,138629906000.0,3.52,198652898000.0,89600284000.0,2.27,4739331000.0,0.12,,,,,5.04,1197662695000.0,30.4,,,3035965951000.0,77.06,,,0.0,0.0,6668892000.0,0.17,6881219000.0,0.17,,,1909334694000.0,48.46,1557895000.0,0.04,24744828000.0,0.63,20203948000.0,0.51,1686243646000.0,1493109102000.0,37.9,42.8,145746084000.0,10997384000.0,0.28,3.7,0.0,86493835000.0,2.2,0.0,0.0,,,0.0,39601142000.0,1.01,730765401000.0,18.55,198480355000.0,5.04,199205382000.0,5.06,2253545331000.0,57.2,41105940000.0,1.04,87451845000.0,2.22,193134544000.0,4.9,903823026000.0,22.94,344210637000.0,8.74,1483078.0,138629906000.0,3.52,1735814000.0,0.04,186823366000.0,4.74,-113221953000.0,-2.87,15588904000.0,0.4,13112800000.0,0.33,227364742000.0,5.77,61326685000.0,1.56,3380865000.0,0.09,16409352000.0,0.42,393967393000.0,10.0,1269063445000.0,32.21,41327924000.0,1.05,501772585000.0,12.74,3939788977000.0,100.0,3939788977000.0,100.0,987703855000.0,25.07
2024-03-31,2317,719177825000.0,9616619000.0,0.25,19.06,11191316000.0,0.3,700903868000.0,18.57,,,243070000000.0,6.44,138629906000.0,3.67,199570555000.0,89600284000.0,2.37,5239228000.0,0.14,,,,,5.29,1163447564000.0,30.83,,,2848276739000.0,75.48,,,0.0,0.0,4288711000.0,0.11,2590832000.0,0.07,,,1718150454000.0,45.53,1661278000.0,0.04,24189692000.0,0.64,20431959000.0,0.54,1690830626000.0,1489731930000.0,39.48,44.81,137702383000.0,9565528000.0,0.25,3.65,0.0,91675823000.0,2.43,0.0,0.0,,,0.0,40473377000.0,1.07,753150052000.0,19.96,185024203000.0,4.9,199205382000.0,5.28,2082809079000.0,55.19,45347820000.0,1.2,91440210000.0,2.42,201098696000.0,5.33,925362966000.0,24.52,364658625000.0,9.66,1483078.0,138629906000.0,3.67,1917642000.0,0.05,165326411000.0,4.38,-65943663000.0,-1.75,21277122000.0,0.56,14425118000.0,0.38,274776969000.0,7.28,51190976000.0,1.36,5841531000.0,0.15,18642696000.0,0.49,410372115000.0,10.87,1217490326000.0,32.26,45449544000.0,1.2,462965571000.0,12.27,3773639705000.0,100.0,3773639705000.0,100.0,936130736000.0,24.81
2024-06-30,2317,879786999000.0,11327183000.0,0.29,22.18,17969059000.0,0.45,843640016000.0,21.27,,,246264500000.0,6.21,138629906000.0,3.49,189218924000.0,89600284000.0,2.26,5407954000.0,0.14,,,,,4.77,1048679660000.0,26.44,,,3006214387000.0,75.78,,,,,4927431000.0,0.12,2678570000.0,0.07,,,1871443657000.0,47.18,2143791000.0,0.05,13518665000.0,0.34,20312455000.0,0.51,1721670063000.0,1526416829000.0,38.48,43.4,203076028000.0,9492559000.0,0.24,5.12,,92190158000.0,2.32,,0.0,,,0.0,40925492000.0,1.03,808458797000.0,20.38,196648763000.0,4.96,213430086000.0,5.38,2245179005000.0,56.6,45871271000.0,1.16,95497153000.0,2.41,195253234000.0,4.92,960634681000.0,24.22,373735348000.0,9.42,1483078.0,138629906000.0,3.49,1824404000.0,0.05,151640947000.0,3.82,-54100995000.0,-1.36,21422628000.0,0.54,13688122000.0,0.35,292590687000.0,7.38,52373214000.0,1.32,7594487000.0,0.19,17671291000.0,0.45,424229956000.0,10.69,1252684188000.0,31.58,50437072000.0,1.27,470794787000.0,11.87,3966849068000.0,100.0,3966849068000.0,100.0,926032148000.0,23.34
2024-09-30,2317,1135926452000.0,13252679000.0,0.31,26.59,17817071000.0,0.42,1169998540000.0,27.39,,,251421741000.0,5.88,138907293000.0,3.25,193775192000.0,93299224000.0,2.18,5180240000.0,0.12,,,,,4.54,791143869000.0,18.52,,,3296224502000.0,77.15,,,,,4370218000.0,0.1,2615117000.0,0.06,,,2090406315000.0,48.93,2497699000.0,0.06,15219938000.0,0.36,22647939000.0,0.53,1797766601000.0,1596329625000.0,37.36,42.08,348991774000.0,7249455000.0,0.17,8.17,,100687362000.0,2.36,,0.0,,,0.0,41056007000.0,0.96,883537035000.0,20.68,203268462000.0,4.76,213430086000.0,5.0,2474515948000.0,57.92,45506759000.0,1.07,89131743000.0,2.09,201436976000.0,4.71,976058047000.0,22.85,384109633000.0,8.99,1483078.0,138629906000.0,3.24,1784945000.0,0.04,125064475000.0,2.93,-39036997000.0,-0.91,16689266000.0,0.39,13484072000.0,0.32,216758833000.0,5.07,44492651000.0,1.04,11134444000.0,0.26,22953955000.0,0.54,434691195000.0,10.17,1302699331000.0,30.49,51240848000.0,1.2,488719052000.0,11.44,4272282549000.0,100.0,4272282549000.0,100.0,976047291000.0,22.85
2024-12-31,2317,1112806321000.0,20246173000.0,0.46,25.32,37177391000.0,0.85,1104240863000.0,25.13,,,255048782000.0,5.8,138917019000.0,3.16,197922008000.0,93428920000.0,2.13,6842412000.0,0.16,,,,,4.5,937108093000.0,21.32,,,3375765076000.0,76.82,,,,,7233944000.0,0.16,4444433000.0,0.1,,,2174817567000.0,49.49,2855829000.0,0.06,27479813000.0,0.63,24013864000.0,0.55,1851588048000.0,1645201565000.0,37.44,42.13,371477333000.0,7372135000.0,0.17,8.45,,98239322000.0,2.24,,15496000.0,,,0.0,42437265000.0,0.97,835016178000.0,19.0,200117473000.0,4.55,213430086000.0,4.86,2542911463000.0,57.87,32743829000.0,0.75,91862201000.0,2.09,206386483000.0,4.7,1018734435000.0,23.18,368093896000.0,8.38,1483078.0,138907293000.0,3.16,1639947000.0,0.04,164513431000.0,3.74,-42604521000.0,-0.97,21682832000.0,0.49,13609193000.0,0.31,255946717000.0,5.82,44170609000.0,1.01,12533487000.0,0.29,25151735000.0,0.57,468837633000.0,10.67,1350982253000.0,30.74,55494116000.0,1.26,491787037000.0,11.19,4394499511000.0,100.0,4394499511000.0,100.0,1024330213000.0,23.31
2025-03-31,2317,1110175862000.0,20817128000.0,0.45,24.2,28011762000.0,0.61,1034363398000.0,22.55,,,266842457000.0,5.82,138917019000.0,3.03,199241063000.0,93428920000.0,2.04,6730362000.0,0.15,,,,,4.34,929283294000.0,20.26,,,3533060727000.0,77.03,,,,,4021197000.0,0.09,1554692000.0,0.03,,,2357187203000.0,51.39,4953723000.0,0.11,28289169000.0,0.62,25752045000.0,0.56,1839388327000.0,1641859904000.0,35.8,40.1,410116684000.0,7454632000.0,0.16,8.94,,93618831000.0,2.04,,78705000.0,,,0.0,42621853000.0,0.93,1047613181000.0,22.84,201774483000.0,4.4,213430086000.0,4.65,2747385466000.0,59.9,32187083000.0,0.7,93646909000.0,2.04,197528423000.0,4.31,1053713066000.0,22.97,390198263000.0,8.51,1483078.0,138917019000.0,3.03,1771720000.0,0.04,167127821000.0,3.64,-8921613000.0,-0.19,28829004000.0,0.63,14637134000.0,0.32,317711368000.0,6.93,42011031000.0,0.92,8194162000.0,0.18,27595593000.0,0.6,492003028000.0,10.73,1312638629000.0,28.62,59318237000.0,1.29,599344200000.0,13.07,4586773793000.0,100.0,4586773793000.0,100.0,985986589000.0,21.5
2025-06-30,2317,984127834000.0,19645003000.0,0.47,23.78,34124056000.0,0.82,906398838000.0,21.9,,,264668094000.0,6.39,138917408000.0,3.36,198653366000.0,93434108000.0,2.26,6744446000.0,0.16,,,,,4.8,870519926000.0,21.03,,,3159842208000.0,76.34,,,,,3726088000.0,0.09,8937734000.0,0.22,,,2130491261000.0,51.47,5961927000.0,0.14,19711279000.0,0.48,24465402000.0,0.59,1631607580000.0,1460387759000.0,35.28,39.42,327518459000.0,7895129000.0,0.19,7.91,,95537137000.0,2.31,,71977000.0,,,0.0,38063997000.0,0.92,935826587000.0,22.61,183219188000.0,4.43,229107982000.0,5.54,2507334694000.0,60.58,25625664000.0,0.62,91603561000.0,2.21,171219821000.0,4.14,979100066000.0,23.66,376843433000.0,9.1,1483078.0,138917019000.0,3.36,6583664000.0,0.16,164877804000.0,3.98,-233720314000.0,-5.65,18552170000.0,0.45,15779014000.0,0.38,308873166000.0,7.46,40225793000.0,0.97,7408899000.0,0.18,27437921000.0,0.66,458117557000.0,11.07,1356552493000.0,32.78,53921362000.0,1.3,511639434000.0,12.36,4138942274000.0,100.0,4138942274000.0,100.0,1084839989000.0,26.21
2023-09-30,2331,2816464000.0,0.0,0.0,12.31,44766000.0,0.2,2639961000.0,11.54,0.0,0.0,,,5574030000.0,24.37,5437323000.0,,,,,,,,,23.77,5158230000.0,22.55,,,17448179000.0,76.27,,,,,2419344000.0,10.58,,,,,10412192000.0,45.51,174647000.0,0.76,369594000.0,1.62,933286000.0,4.08,11934787000.0,11924480000.0,52.12,52.17,4155190000.0,449455000.0,1.96,18.16,,0.0,0.0,,,,,,635420000.0,2.78,2341084000.0,10.23,,,134693000.0,0.59,10942362000.0,47.83,,,80383000.0,0.35,10307000.0,0.05,5428970000.0,23.73,530170000.0,2.32,0.0,5574030000.0,24.37,99416000.0,0.43,5117915000.0,22.37,-635721000.0,-2.78,509825000.0,2.23,78173000.0,0.34,1238581000.0,5.41,95881000.0,0.42,,,126654000.0,0.55,2022668000.0,8.84,1548848000.0,6.77,397518000.0,1.74,224728000.0,0.98,22877149000.0,100.0,22877149000.0,100.0,1094687000.0,4.79
2023-12-31,2331,2368624000.0,0.0,0.0,10.29,35182000.0,0.15,2232139000.0,9.7,21000.0,0.0,,,5574030000.0,24.22,5437323000.0,,,,,,,,,23.63,5611210000.0,24.38,,,17121426000.0,74.4,,,,,2474684000.0,10.75,,,,,9863908000.0,42.86,175904000.0,0.76,300037000.0,1.3,966353000.0,4.2,12053189000.0,12043391000.0,52.33,52.38,3776422000.0,606930000.0,2.64,16.41,,172510000.0,0.75,,,,,,623056000.0,2.71,1868805000.0,8.12,,,134693000.0,0.59,10959342000.0,47.62,,,61476000.0,0.27,9798000.0,0.04,5891105000.0,25.6,1095434000.0,4.76,0.0,5574030000.0,24.22,280550000.0,1.22,5105378000.0,22.19,-811545000.0,-3.53,283635000.0,1.23,64963000.0,0.28,1203837000.0,5.23,385490000.0,1.68,,,107868000.0,0.47,2002038000.0,8.7,1843583000.0,8.01,1007598000.0,4.38,173409000.0,0.75,23012531000.0,100.0,23012531000.0,100.0,1389422000.0,6.04
2024-03-31,2331,2495541000.0,0.0,0.0,10.28,31091000.0,0.13,1945350000.0,8.01,0.0,0.0,,,5574030000.0,22.95,5437323000.0,,,,,,,,,22.39,3771924000.0,15.53,,,13507485000.0,55.62,,,,,1688710000.0,6.95,,,,,10667369000.0,43.93,171391000.0,0.71,316422000.0,1.3,923414000.0,3.8,12530086000.0,12519918000.0,51.55,51.6,3025091000.0,631431000.0,2.6,12.46,,4542113000.0,18.7,,,,,,630652000.0,2.6,2381040000.0,9.8,,,134693000.0,0.55,11755074000.0,48.4,,,61476000.0,0.25,10168000.0,0.04,10777675000.0,44.38,1087705000.0,4.48,0.0,5574030000.0,22.95,77392000.0,0.32,5072647000.0,20.89,180588000.0,0.74,290229000.0,1.2,64057000.0,0.26,1690139000.0,6.96,88995000.0,0.37,,,141337000.0,0.58,2538400000.0,10.45,1327977000.0,5.47,992909000.0,4.09,315715000.0,1.3,24285160000.0,100.0,24285160000.0,100.0,873816000.0,3.6
2024-06-30,2331,2524996000.0,0.0,0.0,10.28,34228000.0,0.14,2511145000.0,10.22,0.0,0.0,,,5574030000.0,22.7,5437323000.0,,,,,,,,,22.14,3316478000.0,13.5,,,13352558000.0,54.37,,,,,1480143000.0,6.03,,,,,10849553000.0,44.18,168737000.0,0.69,179766000.0,0.73,923060000.0,3.76,12619011000.0,12608773000.0,51.34,51.38,2704040000.0,637453000.0,2.6,11.01,,5005932000.0,20.38,,,,,,631946000.0,2.57,2445191000.0,9.96,,,236014000.0,0.96,11940004000.0,48.62,,,61476000.0,0.25,10238000.0,0.04,11206457000.0,45.63,1090451000.0,4.44,0.0,5574030000.0,22.7,343173000.0,1.4,5054104000.0,20.58,240029000.0,0.98,301189000.0,1.23,67367000.0,0.27,1710938000.0,6.97,85312000.0,0.35,,,108240000.0,0.44,2507121000.0,10.21,1357391000.0,5.53,971688000.0,3.96,663106000.0,2.7,24559015000.0,100.0,24559015000.0,100.0,363417000.0,1.48
2024-09-30,2331,2422266000.0,,,10.19,26861000.0,0.11,2769630000.0,11.65,0.0,0.0,,,5574030000.0,23.44,5437323000.0,,,,,,,,,22.87,3717161000.0,15.63,,,13279452000.0,55.85,,,,,1498110000.0,6.3,,,,,10792552000.0,45.39,163230000.0,0.69,178927000.0,0.75,968712000.0,4.07,11909068000.0,11899098000.0,50.04,50.09,2326404000.0,632332000.0,2.66,9.78,,4316519000.0,18.15,,,,,,624507000.0,2.63,2044530000.0,8.6,,,236014000.0,0.99,11867976000.0,49.91,,,61476000.0,0.26,9970000.0,0.04,10497592000.0,44.15,1075424000.0,4.52,0.0,5574030000.0,23.44,389206000.0,1.64,5243402000.0,22.05,-442391000.0,-1.86,286939000.0,1.21,55982000.0,0.24,1005125000.0,4.23,79019000.0,0.33,,,113681000.0,0.48,2497686000.0,10.5,1330136000.0,5.59,943287000.0,3.97,1240365000.0,5.22,23777044000.0,100.0,23777044000.0,100.0,336162000.0,1.41
2024-12-31,2331,2566573000.0,,,10.84,24132000.0,0.1,2616109000.0,11.05,0.0,0.0,,,5574030000.0,23.55,5437323000.0,,,,,,,,,22.97,4311823000.0,18.21,,,13406544000.0,56.63,,,,,1480573000.0,6.25,,,,,10865493000.0,45.9,186848000.0,0.79,155154000.0,0.66,985760000.0,4.16,11756619000.0,11746194000.0,49.62,49.66,2329236000.0,592907000.0,2.5,9.84,,4206739000.0,17.77,,,,,,631821000.0,2.67,1988866000.0,8.4,,,236014000.0,1.0,11916764000.0,50.34,,,61474000.0,0.26,10425000.0,0.04,10266839000.0,43.37,1051271000.0,4.44,0.0,5574030000.0,23.55,136921000.0,0.58,5353733000.0,22.61,-493762000.0,-2.09,321109000.0,1.36,53977000.0,0.23,1062037000.0,4.49,104268000.0,0.44,,,100469000.0,0.42,2377574000.0,10.04,1228603000.0,5.19,923779000.0,3.9,1006736000.0,4.25,23673383000.0,100.0,23673383000.0,100.0,234629000.0,0.99
2025-03-31,2331,2579783000.0,,,11.02,10754000.0,0.05,2257222000.0,9.64,,,,,5574030000.0,23.81,5437323000.0,,,,,,,,,23.23,4039780000.0,17.26,,,13887855000.0,59.33,,,,,1513972000.0,6.47,,,,,10739815000.0,45.88,188579000.0,0.81,348393000.0,1.49,956708000.0,4.09,11604140000.0,11593727000.0,49.53,49.58,2985412000.0,555097000.0,2.37,12.75,,3574411000.0,15.27,,,,,,647998000.0,2.77,2186183000.0,9.34,,,236014000.0,1.01,11803033000.0,50.42,,,61474000.0,0.26,10413000.0,0.04,9519318000.0,40.67,1063218000.0,4.54,0.0,5574030000.0,23.81,64037000.0,0.27,4889014000.0,20.89,-1100106000.0,-4.7,336258000.0,1.44,54412000.0,0.23,1094865000.0,4.68,711995000.0,3.04,,,118500000.0,0.51,2289795000.0,9.78,1682480000.0,7.19,932360000.0,3.98,979664000.0,4.19,23407173000.0,100.0,23407173000.0,100.0,688506000.0,2.94
2025-06-30,2331,2643283000.0,,,12.05,11008000.0,0.05,2797253000.0,12.75,,,,,5574030000.0,25.41,5437323000.0,,,,,,,,,24.79,3699190000.0,16.87,,,13171814000.0,60.05,,,,,1298543000.0,5.92,,,,,10175962000.0,46.4,175253000.0,0.8,342359000.0,1.56,1023744000.0,4.67,10757450000.0,10748612000.0,49.01,49.05,2811375000.0,409298000.0,1.87,12.82,,3312259000.0,15.1,,,,,,619788000.0,2.83,2024709000.0,9.23,,,236014000.0,1.08,11175705000.0,50.95,,,61474000.0,0.28,8838000.0,0.04,8761341000.0,39.95,999743000.0,4.56,0.0,5574030000.0,25.41,79126000.0,0.36,4742806000.0,21.62,-1890280000.0,-8.62,300630000.0,1.37,39890000.0,0.18,1073859000.0,4.9,375034000.0,1.71,,,75576000.0,0.34,2014500000.0,9.18,1627539000.0,7.42,854890000.0,3.9,682284000.0,3.11,21933155000.0,100.0,21933155000.0,100.0,633565000.0,2.89
2023-09-30,2344,5159465000.0,1402393000.0,0.76,2.81,50346000.0,0.03,10670276000.0,5.82,,,9977832000.0,5.44,39800002000.0,21.69,7677898000.0,,,,,,,,,4.18,20352951000.0,11.09,,,69167302000.0,37.7,,,,,194033000.0,0.11,140953000.0,0.08,,,35068217000.0,19.11,0.0,0.0,1002688000.0,0.55,2016588000.0,1.1,94620715000.0,86783489000.0,47.3,51.57,,,,,12060849000.0,3116030000.0,1.7,6.57,,,,,607788000.0,0.33,23220187000.0,12.66,10232948000.0,5.58,4772874000.0,2.6,88847912000.0,48.43,34897127000.0,19.02,80675000.0,0.04,7837226000.0,4.27,114301325000.0,62.3,53779695000.0,29.31,0.0,39800002000.0,21.69,1544342000.0,0.84,9848214000.0,5.37,11571111000.0,6.31,2262070000.0,1.23,4454481000.0,2.43,14946888000.0,8.15,983076000.0,0.54,,,,,92305879000.0,50.31,27734478000.0,15.12,2103326000.0,1.15,2313397000.0,1.26,183468627000.0,100.0,183468627000.0,100.0,22961604000.0,12.52
2023-12-31,2344,5983415000.0,1314474000.0,0.69,3.14,44707000.0,0.02,9738820000.0,5.1,,,9980978000.0,5.23,41800002000.0,21.91,10135865000.0,,,,,,,,,5.31,16962598000.0,8.89,,,66505389000.0,34.86,,,,,408987000.0,0.21,786000.0,0.0,,,36032759000.0,18.89,0.0,0.0,805011000.0,0.42,2116898000.0,1.11,100460178000.0,92296817000.0,48.38,52.66,,,,,12760052000.0,3117125000.0,1.63,6.69,,,,,603829000.0,0.32,23869969000.0,12.51,10951997000.0,5.74,4772874000.0,2.5,90327766000.0,47.34,36024538000.0,18.88,76763000.0,0.04,8163361000.0,4.28,124282555000.0,65.14,54295007000.0,28.46,0.0,41800002000.0,21.91,1918109000.0,1.01,9708009000.0,5.09,12885323000.0,6.75,1669082000.0,0.87,3991087000.0,2.09,16901502000.0,8.86,710059000.0,0.37,,,,,102147688000.0,53.54,27475627000.0,14.4,2050173000.0,1.07,1064280000.0,0.56,190787944000.0,100.0,190787944000.0,100.0,22702753000.0,11.9
2024-03-31,2344,5133781000.0,1383832000.0,0.75,2.77,50769000.0,0.03,11336048000.0,6.11,,,9984125000.0,5.38,41800002000.0,22.52,10135875000.0,,,,,,,,,5.46,13710169000.0,7.39,,,62956872000.0,33.92,,,,,197175000.0,0.11,155924000.0,0.08,,,32558467000.0,17.54,0.0,0.0,874623000.0,0.47,2321263000.0,1.25,98698957000.0,90962066000.0,49.01,53.18,,,,,12379952000.0,3239848000.0,1.75,6.67,,,,,573221000.0,0.31,22391551000.0,12.06,10261090000.0,5.53,4772874000.0,2.57,86900863000.0,46.82,36362020000.0,19.59,80000000.0,0.04,7736891000.0,4.17,122642948000.0,66.08,54342396000.0,29.28,0.0,41800002000.0,22.52,2046833000.0,1.1,10239366000.0,5.52,12014909000.0,6.47,1645162000.0,0.89,3842128000.0,2.07,10868182000.0,5.86,754289000.0,0.41,,,,,100916364000.0,54.37,27011280000.0,14.55,2129203000.0,1.15,3623000000.0,1.95,185599820000.0,100.0,185599820000.0,100.0,22238406000.0,11.98
2024-06-30,2344,5471875000.0,1373507000.0,0.75,3.0,22500000.0,0.01,11137533000.0,6.1,,,9987271000.0,5.47,41800002000.0,22.9,10135875000.0,,,,,,,,,5.55,13408518000.0,7.35,,,62269236000.0,34.12,,,,,199247000.0,0.11,91668000.0,0.05,,,30036837000.0,16.46,0.0,0.0,487291000.0,0.27,1483893000.0,0.81,99147787000.0,91613794000.0,50.2,54.33,,,,,11922252000.0,3359061000.0,1.84,6.53,,,,,602025000.0,0.33,22433998000.0,12.29,9872333000.0,5.41,4772874000.0,2.62,83353947000.0,45.67,36067332000.0,19.76,81125000.0,0.04,7533993000.0,4.13,120232498000.0,65.88,53317110000.0,29.21,0.0,41800002000.0,22.9,2054380000.0,1.13,10294634000.0,5.64,10943615000.0,6.0,1578408000.0,0.86,3294869000.0,1.81,11135252000.0,6.1,1026226000.0,0.56,,,,,99803548000.0,54.69,28734302000.0,15.74,2073311000.0,1.14,904250000.0,0.5,182501734000.0,100.0,182501734000.0,100.0,23961428000.0,13.13
2024-09-30,2344,5822254000.0,1475783000.0,0.79,3.13,26716000.0,0.01,11535913000.0,6.19,,,0.0,0.0,45000002000.0,24.16,13699048000.0,,,,,,,,,7.35,15504660000.0,8.32,,,64921671000.0,34.86,,,,,296858000.0,0.16,2705000.0,0.0,,,42394250000.0,22.76,,,494585000.0,0.27,1537701000.0,0.83,105287829000.0,97569716000.0,52.38,56.53,,,,,11519823000.0,3438391000.0,1.85,6.18,,,,,938239000.0,0.5,23057175000.0,12.38,9421210000.0,5.06,4772874000.0,2.56,80968008000.0,43.47,31429612000.0,16.87,0.0,0.0,7718113000.0,4.14,121334166000.0,65.14,38573758000.0,20.71,0.0,45000002000.0,24.16,2032703000.0,1.09,20452113000.0,10.98,10301419000.0,5.53,1553433000.0,0.83,3120491000.0,1.68,11432528000.0,6.14,900262000.0,0.48,,,,,100915377000.0,54.18,28569247000.0,15.34,2046261000.0,1.1,2422580000.0,1.3,186255837000.0,100.0,186255837000.0,100.0,23796373000.0,12.78
2024-12-31,2344,5506722000.0,1554595000.0,0.87,3.1,28329000.0,0.02,10010017000.0,5.63,,,0.0,0.0,45000002000.0,25.31,13699048000.0,,,,,,,,,7.71,14100396000.0,7.93,,,59515489000.0,33.48,,,,,201804000.0,0.11,142481000.0,0.08,,,41761715000.0,23.49,,,280031000.0,0.16,1665713000.0,0.94,99159421000.0,91651488000.0,51.55,55.78,,,,,8318400000.0,3442851000.0,1.94,4.68,,,,,815589000.0,0.46,24201163000.0,13.61,7390428000.0,4.16,4772874000.0,2.68,78624727000.0,44.22,31127718000.0,17.51,0.0,0.0,7507933000.0,4.22,118268659000.0,66.52,36863012000.0,20.73,0.0,45000002000.0,25.31,1932190000.0,1.09,21636000000.0,12.17,4967405000.0,2.79,1347536000.0,0.76,1960464000.0,1.1,10234795000.0,5.76,700684000.0,0.39,,,,,100252092000.0,56.39,27985033000.0,15.74,1984623000.0,1.12,2119990000.0,1.19,177784148000.0,100.0,177784148000.0,100.0,23212159000.0,13.06
